Date,Time,StationName,StationCode,Latitude,Longitude,GroupName,SampleId,SampleDepth,Air temperature,Air temperature Code,Air temperature Tier,Air temperature Units,Air temperature Problem,Air temperature Qualifier,Alkalinity,Alkalinity Code,Alkalinity Tier,Alkalinity Units,Alkalinity Problem,Alkalinity Qualifier,Ammonia-nitrogen,Ammonia-nitrogen Code,Ammonia-nitrogen Tier,Ammonia-nitrogen Units,Ammonia-nitrogen Problem,Ammonia-nitrogen Qualifier,Bacteria (E.Coli) Blank,Bacteria (E.Coli) Blank Code,Bacteria (E.Coli) Blank Tier,Bacteria (E.Coli) Blank Units,Bacteria (E.Coli) Blank Problem,Bacteria (E.Coli) Blank Qualifier,Bacteria (E.Coli),Bacteria (E.Coli) Code,Bacteria (E.Coli) Tier,Bacteria (E.Coli) Units,Bacteria (E.Coli) Problem,Bacteria (E.Coli) Qualifier,Bacteria Incubation Temperature,Bacteria Incubation Temperature Code,Bacteria Incubation Temperature Tier,Bacteria Incubation Temperature Units,Bacteria Incubation Temperature Problem,Bacteria Incubation Temperature Qualifier,Bacteria Incubation Time,Bacteria Incubation Time Code,Bacteria Incubation Time Tier,Bacteria Incubation Time Units,Bacteria Incubation Time Problem,Bacteria Incubation Time Qualifier,Chlorophyll a;b;c,Chlorophyll a;b;c Code,Chlorophyll a;b;c Tier,Chlorophyll a;b;c Units,Chlorophyll a;b;c Problem,Chlorophyll a;b;c Qualifier,Chlorophyll a,Chlorophyll a Code,Chlorophyll a Tier,Chlorophyll a Units,Chlorophyll a Problem,Chlorophyll a Qualifier,Conductivity,Conductivity Code,Conductivity Tier,Conductivity Units,Conductivity Problem,Conductivity Qualifier,Dissolved oxygen % Sat,Dissolved oxygen % Sat Code,Dissolved oxygen % Sat Tier,Dissolved oxygen % Sat Units,Dissolved oxygen % Sat Problem,Dissolved oxygen % Sat Qualifier,Dissolved oxygen,Dissolved oxygen Code,Dissolved oxygen Tier,Dissolved oxygen Units,Dissolved oxygen Problem,Dissolved oxygen Qualifier,Enterococcus Blank,Enterococcus Blank Code,Enterococcus Blank Tier,Enterococcus Blank Units,Enterococcus Blank Problem,Enterococcus Blank Qualifier,Enterococcus,Enterococcus Code,Enterococcus Tier,Enterococcus Units,Enterococcus Problem,Enterococcus Qualifier,Nitrate-nitrogen,Nitrate-nitrogen Code,Nitrate-nitrogen Tier,Nitrate-nitrogen Units,Nitrate-nitrogen Problem,Nitrate-nitrogen Qualifier,Nitrite,Nitrite Code,Nitrite Tier,Nitrite Units,Nitrite Problem,Nitrite Qualifier,Nitrite-nitrate,Nitrite-nitrate Code,Nitrite-nitrate Tier,Nitrite-nitrate Units,Nitrite-nitrate Problem,Nitrite-nitrate Qualifier,Orthophosphate,Orthophosphate Code,Orthophosphate Tier,Orthophosphate Units,Orthophosphate Problem,Orthophosphate Qualifier,pH,pH Code,pH Tier,pH Units,pH Problem,pH Qualifier,Salinity,Salinity Code,Salinity Tier,Salinity Units,Salinity Problem,Salinity Qualifier,Total Depth,Total Depth Code,Total Depth Tier,Total Depth Units,Total Depth Problem,Total Depth Qualifier,Total Dissolved Solids,Total Dissolved Solids Code,Total Dissolved Solids Tier,Total Dissolved Solids Units,Total Dissolved Solids Problem,Total Dissolved Solids Qualifier,Total Kjeldahl Nitrogen,Total Kjeldahl Nitrogen Code,Total Kjeldahl Nitrogen Tier,Total Kjeldahl Nitrogen Units,Total Kjeldahl Nitrogen Problem,Total Kjeldahl Nitrogen Qualifier,Total Nitrogen Blank,Total Nitrogen Blank Code,Total Nitrogen Blank Tier,Total Nitrogen Blank Units,Total Nitrogen Blank Problem,Total Nitrogen Blank Qualifier,Total Nitrogen,Total Nitrogen Code,Total Nitrogen Tier,Total Nitrogen Units,Total Nitrogen Problem,Total Nitrogen Qualifier,Total Phosphorus Blank,Total Phosphorus Blank Code,Total Phosphorus Blank Tier,Total Phosphorus Blank Units,Total Phosphorus Blank Problem,Total Phosphorus Blank Qualifier,Total Phosphorus,Total Phosphorus Code,Total Phosphorus Tier,Total Phosphorus Units,Total Phosphorus Problem,Total Phosphorus Qualifier,Total Suspended Solids,Total Suspended Solids Code,Total Suspended Solids Tier,Total Suspended Solids Units,Total Suspended Solids Problem,Total Suspended Solids Qualifier,Water Clarity,Water Clarity Code,Water Clarity Tier,Water Clarity Units,Water Clarity Problem,Water Clarity Qualifier,Water temperature,Water temperature Code,Water temperature Tier,Water temperature Units,Water temperature Problem,Water temperature Qualifier,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,Comments
10/25/13,12:00:00,LT3,ALLARM.LT3,40.17999,-77.18692,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02,DO.2,2,mg/L,,,,,,,,,,,,,,,3.7,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.05,OP.5,2,mg/L,,,7.57,PH.1,2,SU,,,,,,,,,,,,,,,420,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,WC.6,2,NTU,,,11.4,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
10/25/13,12:00:00,LT4,ALLARM.LT4,40.18844,-77.18606,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54,DO.2,2,mg/L,,,,,,,,,,,,,,,2.6,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.08,OP.5,2,mg/L,,,7.9,PH.1,2,SU,,,,,,,,,,,,,,,420,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,WC.6,2,NTU,,,10.9,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
10/25/13,12:00:00,LT5,ALLARM.LT5,40.19528,-77.18423,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,DO.2,2,mg/L,,,,,,,,,,,,,,,3.4,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.05,OP.5,2,mg/L,,,7.89,PH.1,2,SU,,,,,,,,,,,,,,,410,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,WC.6,2,NTU,,,11.2,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
10/25/13,12:00:00,LT6,ALLARM.LT6,40.20792,-77.18104,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,DO.2,2,mg/L,,,,,,,,,,,,,,,2.9,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.05,OP.5,2,mg/L,,,7.95,PH.1,2,SU,,,,,,,,,,,,,,,420,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,WC.6,2,NTU,,,10.3,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
10/25/13,12:00:00,LT7,ALLARM.LT7,40.21418,-77.16883,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.07,DO.2,2,mg/L,,,,,,,,,,,,,,,2.8,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.06,OP.5,2,mg/L,,,7.69,PH.1,2,SU,,,,,,,,,,,,,,,450,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64,WC.6,2,NTU,,,10.9,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
10/25/13,12:00:00,LT8,ALLARM.LT8,40.21847,-77.16003,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.51,DO.2,2,mg/L,,,,,,,,,,,,,,,2.4,NO3N.4,2,mg/L,,,,,,,,,,,,,,,,,,,,,7.79,PH.1,2,SU,,,,,,,,,,,,,,,450,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,WC.6,2,NTU,,,10.8,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
10/25/13,12:00:00,LT9,ALLARM.LT9,40.22429,-77.14928,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,DO.2,2,mg/L,,,,,,,,,,,,,,,2.6,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.05,OP.5,2,mg/L,,,7.75,PH.1,2,SU,,,,,,,,,,,,,,,460,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,WC.6,2,NTU,,,11.1,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
10/27/13,12:00:00,GERBRA4.32,GCWD.GERBRA4.32,41.64688889,-77.65480556,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/13,12:00:00,BEEFLARUN0.12,GCWD.BEEFLARUN0.12,41.72041667,-77.68421667,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/13,12:00:00,UKW006,GCWD.UKW006,41.70792,-77.693633,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/13,12:00:00,GERBRA4.32,GCWD.GERBRA4.32,41.64688889,-77.65480556,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/13,12:00:00,CALCRE0.11,GCWD.CALCRE0.11,41.846317,-77.702733,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/13,12:00:00,GENFOR10.77,GCWD.GENFOR10.77,41.84637,-77.7018,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/13,12:00:00,PHORUN4.36,GCWD.PHORUN4.36,41.79868333,-77.61605,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/13,12:00:00,PHORUN7.54,GCWD.PHORUN7.54,41.8358,-77.63815,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/13,12:00:00,LITPHORUN0.02,GCWD.LITPHORUN0.02,41.81168,-77.62345,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/13,12:00:00,SOUBRAPINCRE0.17,GCWD.SOUBRAPINCRE0.17,41.732133,-77.64145,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/13,12:00:00,SUNBRA0.76,GCWD.SUNBRA0.76,41.68773333,-77.801,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/13,12:00:00,GERBRA4.32,GCWD.GERBRA4.32,41.64688889,-77.65480556,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/13,12:00:00,GERBRA4.32,GCWD.GERBRA4.32,41.64688889,-77.65480556,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT1,ALLARM.LT1,40.17663,-77.18537,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53,DO.2,2,mg/L,,,,,,,,,,,,,,,2.8,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.05,OP.5,2,mg/L,,,7,PH.1,2,SU,,,,,,,,,,,,,,,390,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,WC.6,2,NTU,,,10.8,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT10,ALLARM.LT10,40.23487,-77.14193,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.93,DO.2,2,mg/L,,,,,,,,,,,,,,,2.1,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.01,OP.5,2,mg/L,,,7.79,PH.1,2,SU,,,,,,,,,,,,,,,470,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,WC.6,2,NTU,,,10.7,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT2,ALLARM.LT2,40.17667,-77.18507,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11,DO.2,2,mg/L,,,,,,,,,,,,,,,3.8,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.07,OP.5,2,mg/L,,,7.46,PH.1,2,SU,,,,,,,,,,,,,,,370,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,WC.6,2,NTU,,,10.7,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT3,ALLARM.LT3,40.17999,-77.18692,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.82,DO.2,2,mg/L,,,,,,,,,,,,,,,3.2,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.09,OP.5,2,mg/L,,,7.48,PH.1,2,SU,,,,,,,,,,,,,,,410,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,WC.6,2,NTU,,,10.6,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT4,ALLARM.LT4,40.18844,-77.18606,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.54,DO.2,2,mg/L,,,,,,,,,,,,,,,3.3,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.07,OP.5,2,mg/L,,,7.62,PH.1,2,SU,,,,,,,,,,,,,,,400,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,WC.6,2,NTU,,,10.5,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT5,ALLARM.LT5,40.19528,-77.18423,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,DO.2,2,mg/L,,,,,,,,,,,,,,,3,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0,OP.5,2,mg/L,,,7.78,PH.1,2,SU,,,,,,,,,,,,,,,390,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,WC.6,2,NTU,,,10.4,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT6,ALLARM.LT6,40.20792,-77.18104,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.35,DO.2,2,mg/L,,,,,,,,,,,,,,,2.9,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0,OP.5,2,mg/L,,,7.8,PH.1,2,SU,,,,,,,,,,,,,,,340,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62,WC.6,2,NTU,,,10.2,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT7,ALLARM.LT7,40.21418,-77.16883,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.79,DO.2,2,mg/L,,,,,,,,,,,,,,,2.9,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.04,OP.5,2,mg/L,,,7.62,PH.1,2,SU,,,,,,,,,,,,,,,410,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14,WC.6,2,NTU,,,10.6,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT8,ALLARM.LT8,40.21847,-77.16003,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.38,DO.2,2,mg/L,,,,,,,,,,,,,,,3,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0,OP.5,2,mg/L,,,7.61,PH.1,2,SU,,,,,,,,,,,,,,,420,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,WC.6,2,NTU,,,10.6,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/6/13,12:00:00,LT9,ALLARM.LT9,40.22429,-77.14928,LeTort Regional Authority,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,DO.2,2,mg/L,,,,,,,,,,,,,,,2.3,NO3N.4,2,mg/L,,,,,,,,,,,,,,,0.08,OP.5,2,mg/L,,,7.62,PH.1,2,SU,,,,,,,,,,,,,,,450,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,WC.6,2,NTU,,,10.7,WT.3,2,deg C,,,,,,,,,,,,,,,,,,,,,
12/8/13,12:00:00,GERBRA4.32,GCWD.GERBRA4.32,41.64688889,-77.65480556,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/13,12:00:00,COWRIV34.68,GCWD.COWRIV34.68,41.92933,-77.628583,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/13,12:00:00,MARCRE0.05,GCWD.MARCRE0.05,41.94638,-77.685317,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/13,12:00:00,NORBRACOWRIV0.04,GCWD.NORBRACOWRIV0.04,41.94142,-77.64935,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/13,12:00:00,GERBRA4.32,GCWD.GERBRA4.32,41.64688889,-77.65480556,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/13,12:00:00,DODHOLRUN0.32,GCWD.DODHOLRUN0.32,41.9225,-77.62645,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/13,12:00:00,GERBRA4.32,GCWD.GERBRA4.32,41.64688889,-77.65480556,God's Country Water Dogs,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,CO.1,2,uS/cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,TDS.1,1,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
